id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,is_new_manager,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_turnover_intention,propensity_score,retention_3month,retention_6month,retention_9month,retention_12month,manager_efficacy_index,workload_index_mgr,turnover_intention_index_mgr
176,837,0,Europe,HR,Market Access,Meets,Male,37,21,0,8,22,3.2,2.4,5.0,0.0383,1,1,1,1,2.7,3.1,3.7
177,882,0,Asia Pacific,Finance,Quality Assurance,Below,Female,35,6,0,10,21,3.7,3.0,2.9,0.0,1,1,0,0,3.2,2.5,2.4
178,72,0,North America,R&D,Data Science,Meets,Female,28,1,0,11,25,3.3,3.5,5.0,0.0977,1,1,1,1,2.9,3.1,2.1
179,100,0,Middle East & Africa,R&D,Regulatory Affairs,Meets,Female,46,4,0,9,14,2.5,1.0,2.3,0.0977,1,1,1,1,2.1,3.2,3.1
180,57,0,North America,R&D,Pharmacovigilance,Meets,Male,47,4,0,5,16,4.0,3.9,1.5,0.0977,0,0,0,0,3.5,4.1,2.2
181,140,0,North America,R&D,Supply Chain,Meets,Female,28,24,0,9,19,4.6,2.3,3.6,0.0977,1,1,1,1,3.6,2.9,4.0
182,267,0,Asia Pacific,Commercial,Pharmacovigilance,Below,Female,39,8,1,11,20,0.0,3.7,3.5,0.0,1,1,1,1,4.2,3.6,3.6
183,217,0,North America,Commercial,Finance & Accounting,Meets,Female,44,20,0,5,9,3.7,3.7,2.6,0.0422,1,1,1,1,4.8,3.9,1.9
184,500,0,Europe,Manufacturing,Regulatory Affairs,Meets,Male,41,6,0,9,16,2.0,4.2,4.4,0.0348,1,1,1,1,1.8,4.2,4.7
185,40,0,Europe,R&D,Pharmacovigilance,Meets,Female,35,13,0,8,16,3.0,3.3,2.1,0.0977,1,1,1,1,2.0,5.0,2.2
186,406,0,Latin America,Manufacturing,Market Access,Far Exceeds,Female,32,7,0,7,35,3.9,3.5,4.3,0.1069,1,1,1,1,4.5,2.4,3.9
187,541,0,Middle East & Africa,Digital,Pharmacovigilance,Far Below,Male,45,8,0,7,10,3.4,4.3,3.1,0.0,1,1,1,1,4.5,3.2,3.4
188,478,0,North America,Manufacturing,Human Resources,Meets,Female,43,24,0,9,22,2.6,2.2,3.1,0.0348,1,1,1,1,2.3,3.2,2.9
189,735,0,North America,HR,Pharmacovigilance,Meets,Male,42,12,0,8,15,3.0,3.3,2.5,0.0383,1,1,1,1,2.7,3.2,4.1
190,185,0,Asia Pacific,Commercial,Market Access,Below,Female,45,21,0,7,10,4.0,3.1,3.5,0.0,0,0,0,0,3.1,1.1,2.8
191,279,0,Europe,Commercial,Finance & Accounting,Far Below,Female,51,7,1,7,19,0.0,4.5,2.0,0.0,1,1,1,1,3.5,3.7,3.8
192,60,0,Middle East & Africa,R&D,Market Access,Exceeds,Male,36,15,0,11,17,2.8,2.6,1.9,0.1648,1,1,1,1,3.8,3.9,1.7
193,49,1,Latin America,R&D,Medical Affairs,Meets,Female,36,6,1,7,15,0.0,4.0,2.7,0.0977,1,1,1,1,3.1,5.0,2.8
194,579,1,Europe,Digital,Market Access,Far Exceeds,Female,36,8,0,9,28,3.2,3.1,2.7,0.2363,1,1,1,1,3.2,5.0,3.9
195,922,0,Latin America,Finance,Data Science,Meets,Female,32,11,0,11,13,4.2,2.5,2.2,0.0331,1,1,1,1,3.1,2.1,4.4
196,669,0,Asia Pacific,Digital,Marketing,Below,Female,45,7,1,12,23,0.0,4.2,2.6,0.0,1,1,1,1,1.9,4.7,2.0
197,781,0,Asia Pacific,HR,Data Science,Meets,Male,46,3,0,11,15,3.6,2.8,1.4,0.0383,1,1,1,1,2.2,3.7,1.4
198,155,0,North America,R&D,Human Resources,Exceeds,Female,44,1,0,5,19,2.2,2.4,3.2,0.1648,1,1,1,1,3.8,2.4,2.4
199,159,0,Middle East & Africa,R&D,Pharmacovigilance,Exceeds,Male,48,11,0,5,36,3.4,2.3,1.0,0.1648,1,1,1,1,3.1,2.7,2.2
200,560,0,Latin America,Digital,Data Science,Meets,Male,39,5,1,12,18,0.0,4.0,3.1,0.0853,1,1,1,0,3.9,3.5,3.1
201,621,1,Europe,Digital,Regulatory Affairs,Meets,Male,40,17,0,11,19,1.4,3.4,2.4,0.0853,1,1,1,1,2.6,3.6,3.4
202,640,0,Asia Pacific,Digital,Quality Assurance,Below,Female,42,8,1,6,11,0.0,2.2,2.7,0.0,1,1,1,1,3.2,4.7,2.0
203,296,0,North America,Commercial,Marketing,Meets,Female,35,17,0,11,19,3.0,3.3,2.5,0.0422,1,1,1,1,3.6,4.4,2.8
204,393,0,North America,Manufacturing,Quality Assurance,Meets,Female,32,15,0,10,27,3.3,3.2,1.5,0.0348,1,1,1,1,4.2,3.5,2.0
205,447,0,Latin America,Manufacturing,Communications,Far Exceeds,Female,39,5,0,6,41,3.0,3.8,2.1,0.1069,0,0,0,0,2.9,3.1,2.1
206,171,0,Asia Pacific,R&D,Finance & Accounting,Meets,Female,35,9,0,8,29,3.3,4.3,2.1,0.0977,1,1,1,1,2.7,4.2,2.8
207,300,0,Middle East & Africa,Commercial,Supply Chain,Exceeds,Female,51,3,1,11,14,0.0,2.4,2.2,0.0743,1,1,1,1,4.1,2.3,2.9
208,618,0,Asia Pacific,Digital,Data Science,Meets,Male,29,16,0,5,11,2.1,2.0,3.6,0.0853,1,1,1,1,3.5,2.2,4.7
209,45,0,Latin America,R&D,Quality Assurance,Meets,Female,38,9,0,7,14,3.8,4.1,2.9,0.0977,0,0,0,0,2.6,2.8,3.3
210,288,0,Latin America,Commercial,Market Access,Exceeds,Male,40,12,0,9,22,4.7,3.2,1.6,0.0743,1,1,1,1,4.6,4.0,2.9
211,729,0,Asia Pacific,HR,Clinical Operations,Meets,Female,33,15,0,5,8,3.1,3.6,2.4,0.0383,1,1,1,0,4.6,3.1,3.8
212,1026,0,Latin America,Finance,Clinical Operations,Meets,Male,35,9,0,10,23,2.8,2.8,3.4,0.0331,1,1,1,1,3.0,3.5,3.6
213,255,0,Asia Pacific,Commercial,Finance & Accounting,Meets,Male,38,36,0,11,18,3.1,2.8,1.8,0.0422,1,1,1,1,3.7,2.1,1.6
214,71,0,Europe,R&D,Finance & Accounting,Meets,Male,31,30,0,11,24,3.5,2.0,4.9,0.0977,1,1,1,1,3.3,1.3,4.3
215,472,0,Asia Pacific,Manufacturing,Market Access,Far Exceeds,Male,40,8,1,7,37,0.0,4.0,3.2,0.1069,1,1,1,1,3.3,3.1,2.0
216,605,0,Asia Pacific,Digital,Finance & Accounting,Meets,Male,47,14,1,10,15,0.0,3.2,3.3,0.0853,1,1,1,1,4.5,2.2,1.0
217,928,0,Latin America,Finance,Quality Assurance,Below,Male,36,14,0,5,16,5.0,3.8,2.8,0.0,1,1,1,1,4.3,3.4,3.6
218,834,0,Latin America,HR,Finance & Accounting,Meets,Male,43,20,0,5,9,4.7,3.6,3.0,0.0383,0,0,0,0,4.0,3.5,1.0
219,902,0,North America,Finance,Pharmacovigilance,Meets,Male,48,11,0,10,16,4.1,2.7,2.0,0.0331,1,1,1,1,3.8,2.4,1.3
220,1033,0,North America,Finance,Market Access,Meets,Male,44,5,0,8,32,4.1,3.8,2.5,0.0331,1,1,1,1,3.9,4.3,1.8
221,290,0,Europe,Commercial,Marketing,Below,Male,34,11,0,12,14,4.3,3.5,2.5,0.0,1,1,1,1,4.3,1.6,2.1
222,120,0,North America,R&D,Sales,Exceeds,Female,29,15,0,12,25,3.3,3.6,3.7,0.1648,1,1,1,1,3.9,3.9,3.3
223,5,0,Asia Pacific,R&D,Regulatory Affairs,Exceeds,Female,36,3,0,12,22,2.1,1.7,4.2,0.1648,1,1,1,1,2.2,3.3,2.3
224,883,0,Latin America,Finance,Human Resources,Below,Female,38,11,0,7,16,4.1,1.1,4.3,0.0,1,1,1,1,3.7,1.9,3.6
225,626,0,North America,Digital,Pharmacovigilance,Below,Female,28,10,0,10,16,2.0,1.5,2.6,0.0,1,1,1,1,2.7,2.9,4.0
226,62,0,North America,R&D,Marketing,Meets,Female,38,21,0,5,10,2.8,4.9,2.3,0.0977,1,1,1,1,3.1,4.8,3.1
227,1024,0,Europe,Finance,Quality Assurance,Meets,Female,33,6,0,5,14,3.8,2.6,2.9,0.0331,1,1,1,1,2.9,3.1,3.3
228,108,0,Europe,R&D,Pharmacovigilance,Meets,Male,37,4,0,5,11,2.6,2.1,1.5,0.0977,1,1,1,1,3.1,2.7,2.6
229,523,0,Asia Pacific,Digital,Pharmacovigilance,Below,Female,36,10,0,9,21,4.9,4.5,4.3,0.0,1,1,1,1,4.6,3.7,4.0
230,875,0,Latin America,HR,Quality Assurance,Meets,Male,37,13,0,12,18,2.9,3.6,4.7,0.0383,1,1,1,1,3.8,3.6,3.5
231,894,0,Europe,Finance,IT & Digital,Meets,Female,43,12,0,8,29,2.2,2.3,1.0,0.0331,1,1,1,1,2.3,2.6,1.0
232,461,1,North America,Manufacturing,Market Access,Meets,Female,32,10,0,9,18,3.6,1.4,2.1,0.0348,1,1,1,1,4.3,2.6,3.1
233,365,0,Latin America,Manufacturing,Quality Assurance,Meets,Female,28,16,0,5,12,2.7,3.2,1.0,0.0348,1,1,1,1,4.0,3.1,1.0
234,1008,0,Latin America,Finance,Data Science,Far Exceeds,Male,43,5,0,9,25,2.9,2.5,2.0,0.1022,1,1,1,1,2.3,3.6,3.4
235,301,0,North America,Commercial,Finance & Accounting,Below,Female,42,16,1,10,16,0.0,3.7,2.8,0.0,1,1,1,1,2.3,4.2,2.1
236,783,0,Europe,HR,Data Science,Meets,Non-Binary/Other,41,4,0,5,12,4.0,4.2,1.0,0.0383,1,1,1,1,3.1,5.0,2.1
237,212,0,North America,Commercial,Regulatory Affairs,Below,Female,33,15,0,10,16,3.8,3.9,3.6,0.0,1,1,0,0,4.0,4.2,3.3
238,380,0,Latin America,Manufacturing,Clinical Operations,Meets,Female,42,12,1,12,17,0.0,2.7,1.1,0.0348,1,1,1,1,3.1,2.0,2.5
239,696,0,Middle East & Africa,Digital,Medical Affairs,Below,Male,30,7,1,9,21,0.0,3.0,4.8,0.0,1,1,1,0,2.4,3.5,3.0
240,994,0,Middle East & Africa,Finance,Regulatory Affairs,Meets,Male,36,17,0,9,21,3.7,4.1,2.4,0.0331,1,0,0,0,2.6,2.6,3.0
241,23,1,Asia Pacific,R&D,Legal & Compliance,Exceeds,Male,47,14,0,8,28,3.4,2.5,3.7,0.1648,1,1,1,1,5.0,1.9,3.5
242,505,0,North America,Manufacturing,Legal & Compliance,Meets,Female,42,4,0,10,25,3.4,2.9,2.0,0.0348,1,1,1,1,3.7,4.8,1.6
243,730,0,North America,HR,Regulatory Affairs,Meets,Male,38,3,0,12,25,2.8,5.0,2.9,0.0383,1,1,0,0,2.3,2.8,2.9
244,469,0,Asia Pacific,Manufacturing,Finance & Accounting,Far Below,Male,37,36,0,7,15,3.5,2.2,4.3,0.0,1,1,1,1,4.8,2.8,4.2
245,728,0,Asia Pacific,HR,Human Resources,Meets,Male,31,6,1,9,11,0.0,3.8,2.0,0.0383,1,1,1,1,2.8,2.8,3.0
246,790,0,Asia Pacific,HR,Human Resources,Below,Male,48,34,0,12,24,3.5,3.1,2.8,0.0,1,1,1,1,3.7,5.0,3.7
247,1011,0,Latin America,Finance,Sales,Meets,Male,44,28,0,12,21,1.8,3.0,3.2,0.0331,0,0,0,0,2.8,3.8,2.5
248,752,0,North America,HR,Medical Affairs,Meets,Male,43,24,0,8,22,4.6,3.1,1.6,0.0383,0,0,0,0,4.9,5.0,1.0
249,198,0,Latin America,Commercial,Clinical Operations,Exceeds,Female,37,4,0,5,11,3.5,1.4,1.0,0.0743,0,0,0,0,4.3,1.7,1.6
250,593,0,Asia Pacific,Digital,Communications,Below,Male,36,8,0,11,29,3.0,3.7,2.5,0.0,1,1,1,1,3.9,2.1,2.5
251,458,0,North America,Manufacturing,Communications,Meets,Male,33,34,0,6,8,3.0,2.3,2.7,0.0348,1,1,1,1,4.0,3.0,2.1
252,642,0,Latin America,Digital,Pharmacovigilance,Far Below,Female,47,9,0,7,19,4.4,3.2,3.6,0.0,1,1,1,1,3.4,3.2,4.0
253,149,0,Latin America,R&D,Legal & Compliance,Meets,Non-Binary/Other,28,12,0,5,14,2.4,2.5,4.0,0.0977,1,1,1,1,2.5,2.7,4.2
254,424,0,Asia Pacific,Manufacturing,Medical Affairs,Meets,Male,41,6,0,10,18,2.8,2.8,1.3,0.0348,1,1,1,1,2.7,4.2,4.6
255,632,0,North America,Digital,Sales,Exceeds,Male,29,16,0,7,15,2.3,2.5,1.8,0.1452,1,1,1,1,2.5,2.8,1.4
256,672,0,Asia Pacific,Digital,Supply Chain,Meets,Female,37,6,0,11,16,3.4,2.8,2.1,0.0853,1,1,1,1,3.5,1.9,3.3
257,978,0,North America,Finance,Regulatory Affairs,Meets,Female,38,2,0,11,19,3.8,1.8,1.0,0.0331,1,1,1,1,3.5,2.4,3.7
258,904,0,Middle East & Africa,Finance,Quality Assurance,Meets,Female,30,12,0,6,11,3.5,5.0,3.7,0.0331,1,1,1,1,3.0,4.6,3.1
259,1,0,Europe,R&D,Human Resources,Below,Male,33,9,0,7,12,3.7,2.9,3.9,0.0,1,1,1,1,3.6,3.9,3.5
260,704,0,Europe,HR,Regulatory Affairs,Meets,Male,42,17,0,5,12,4.2,4.7,4.5,0.0383,1,1,1,1,3.4,2.7,2.8
261,420,0,Europe,Manufacturing,Human Resources,Exceeds,Female,47,16,0,5,9,3.2,2.7,1.4,0.0616,1,1,1,1,3.4,2.0,1.4
262,896,0,Asia Pacific,Finance,Market Access,Meets,Female,40,8,0,8,27,2.6,2.9,1.8,0.0331,0,0,0,0,4.1,2.2,1.6
263,508,0,Middle East & Africa,Manufacturing,Sales,Meets,Male,34,9,0,7,14,2.5,2.2,2.6,0.0348,1,1,1,1,3.8,2.7,2.6
264,172,0,North America,R&D,Finance & Accounting,Meets,Male,32,24,0,6,18,2.6,3.9,4.2,0.0977,1,1,1,1,3.1,3.7,3.2
265,891,0,Latin America,Finance,IT & Digital,Meets,Female,34,9,1,11,16,0.0,2.2,1.8,0.0331,1,1,1,1,5.0,4.6,3.1
266,937,0,North America,Finance,Regulatory Affairs,Meets,Male,38,4,0,5,10,3.9,2.1,2.9,0.0331,1,1,1,1,4.5,2.3,3.6
267,805,0,Latin America,HR,Regulatory Affairs,Below,Female,40,7,0,9,17,1.2,3.1,2.5,0.0,1,1,1,1,3.2,3.9,3.4
268,452,0,North America,Manufacturing,Medical Affairs,Meets,Male,45,13,1,9,30,0.0,3.1,2.2,0.0348,0,0,0,0,3.9,1.9,2.5
269,513,0,Middle East & Africa,Manufacturing,Medical Affairs,Meets,Male,38,16,1,5,14,0.0,2.4,2.9,0.0348,1,1,1,1,4.3,2.2,3.6
270,369,0,Latin America,Manufacturing,Finance & Accounting,Meets,Male,34,8,0,5,14,2.7,3.5,2.4,0.0348,1,1,1,1,2.2,3.5,2.1
271,699,0,Asia Pacific,HR,Quality Assurance,Meets,Female,31,6,0,9,18,3.0,1.1,2.3,0.0383,1,1,1,1,2.9,1.0,2.3
272,969,0,North America,Finance,Finance & Accounting,Meets,Male,37,13,0,10,41,2.5,2.5,3.2,0.0331,1,1,1,1,2.3,4.1,4.6
273,149,0,North America,R&D,Marketing,Meets,Female,28,13,0,6,11,2.2,1.8,2.9,0.0977,0,0,0,0,3.6,1.4,4.6
274,514,0,Latin America,Manufacturing,Market Access,Meets,Male,34,13,0,9,17,2.9,2.9,3.4,0.0348,1,1,1,1,1.7,2.9,4.1
275,627,0,Asia Pacific,Digital,Quality Assurance,Meets,Non-Binary/Other,30,11,0,7,11,4.7,4.4,2.3,0.0853,1,1,1,1,4.3,4.8,2.9
276,743,0,Asia Pacific,HR,Finance & Accounting,Meets,Non-Binary/Other,36,13,0,8,21,2.7,1.2,2.5,0.0383,1,1,1,1,4.0,2.2,2.9
277,297,0,Middle East & Africa,Commercial,Supply Chain,Meets,Female,41,16,0,10,24,3.1,3.5,1.8,0.0422,1,1,1,1,4.2,1.7,2.2
278,14,0,Asia Pacific,R&D,Finance & Accounting,Below,Non-Binary/Other,40,13,0,10,16,2.5,2.7,3.0,0.0,1,1,1,1,3.1,3.8,2.3
279,621,0,Asia Pacific,Digital,Market Access,Meets,Male,42,7,0,11,22,1.6,2.5,3.0,0.0853,1,1,1,1,2.8,4.1,2.5
280,357,0,Asia Pacific,Manufacturing,Medical Affairs,Exceeds,Non-Binary/Other,32,26,0,8,15,3.1,3.9,2.3,0.0616,1,1,1,1,3.7,3.4,4.2
281,214,0,Europe,Commercial,Regulatory Affairs,Meets,Male,47,16,0,12,15,4.1,1.2,3.4,0.0422,1,1,1,1,4.4,2.1,3.8
282,118,0,Middle East & Africa,R&D,Communications,Below,Male,42,13,1,11,35,0.0,2.2,1.6,0.0,1,1,1,1,2.6,3.7,2.6
283,800,0,North America,HR,Pharmacovigilance,Meets,Male,42,14,0,5,8,2.9,2.0,3.3,0.0383,1,1,1,1,3.5,1.2,1.5
284,267,0,Latin America,Commercial,Regulatory Affairs,Meets,Female,45,15,0,12,30,3.7,1.4,3.9,0.0422,1,1,1,1,2.3,3.4,3.2
285,898,0,North America,Finance,Clinical Operations,Meets,Female,39,14,0,9,16,3.0,3.5,2.7,0.0331,1,1,1,1,4.3,4.2,5.0
286,340,0,Middle East & Africa,Commercial,Quality Assurance,Meets,Female,37,8,0,12,22,2.2,3.1,1.8,0.0422,1,1,1,1,1.0,2.0,2.4
287,634,0,Latin America,Digital,Market Access,Meets,Non-Binary/Other,46,5,1,5,25,0.0,3.5,2.5,0.0853,1,1,1,1,2.9,2.7,1.9
288,165,0,Middle East & Africa,R&D,Communications,Meets,Female,33,7,0,11,17,3.1,3.7,2.5,0.0977,1,1,1,1,2.7,1.5,2.8
289,644,0,Asia Pacific,Digital,Pharmacovigilance,Far Exceeds,Female,37,15,1,9,13,0.0,4.1,2.4,0.2363,1,1,1,1,3.1,2.3,3.0
290,659,0,Latin America,Digital,Clinical Operations,Meets,Male,45,36,0,12,41,2.3,3.4,1.9,0.0853,1,1,1,0,3.0,4.9,1.9
291,391,0,Asia Pacific,Manufacturing,Supply Chain,Far Exceeds,Female,37,5,1,7,14,0.0,2.7,3.3,0.1069,1,1,1,1,2.7,3.2,4.1
292,828,0,North America,HR,Regulatory Affairs,Meets,Non-Binary/Other,34,17,0,10,11,4.1,3.5,2.4,0.0383,1,1,1,1,3.6,3.6,2.0
293,347,0,North America,Commercial,Marketing,Below,Non-Binary/Other,32,16,0,11,25,2.4,2.8,3.1,0.0,1,1,1,1,2.2,3.6,3.8
294,131,0,Latin America,R&D,Finance & Accounting,Meets,Male,39,23,0,10,28,3.4,4.0,3.6,0.0977,1,1,1,0,1.1,3.5,2.4
295,935,1,Latin America,Finance,Human Resources,Meets,Male,35,22,0,6,15,2.5,4.0,2.4,0.0331,1,1,1,1,2.7,2.3,3.4
296,846,0,Middle East & Africa,HR,Sales,Exceeds,Male,41,19,0,11,16,2.0,2.3,3.7,0.0677,1,1,1,1,2.7,2.9,3.2
297,781,0,Middle East & Africa,HR,Clinical Operations,Meets,Male,48,25,0,11,35,2.2,1.6,1.0,0.0383,1,1,1,1,2.7,3.6,3.5
298,33,0,Asia Pacific,R&D,Regulatory Affairs,Exceeds,Male,44,18,0,7,13,3.3,2.3,2.5,0.1648,0,0,0,0,3.5,1.4,3.0
299,715,0,Latin America,HR,Regulatory Affairs,Below,Female,28,9,0,8,24,4.9,4.4,1.0,0.0,1,1,1,1,4.6,2.2,1.9
300,508,0,North America,Manufacturing,Market Access,Far Below,Female,42,13,0,9,17,3.2,5.0,1.0,0.0,1,1,1,1,4.5,4.1,1.1
301,712,0,Middle East & Africa,HR,Market Access,Meets,Female,43,14,0,7,13,4.1,1.5,1.0,0.0383,0,0,0,0,3.0,2.1,1.7
302,425,0,Middle East & Africa,Manufacturing,Marketing,Meets,Male,36,10,0,9,18,2.6,4.1,4.1,0.0348,1,1,1,1,3.9,3.4,3.4
303,291,1,North America,Commercial,Human Resources,Meets,Male,45,13,0,9,16,3.3,2.4,1.9,0.0422,1,1,1,1,3.3,3.0,2.1
304,297,0,Middle East & Africa,Commercial,IT & Digital,Meets,Male,40,8,1,6,12,0.0,2.6,1.8,0.0422,1,1,1,1,4.0,2.7,2.7
305,605,0,Asia Pacific,Digital,Clinical Operations,Meets,Male,28,5,0,9,21,3.1,4.3,2.3,0.0853,1,1,0,0,3.1,4.6,1.9
306,367,0,Latin America,Manufacturing,Human Resources,Below,Male,39,10,0,10,13,2.9,3.5,1.1,0.0,1,1,1,1,2.7,2.6,2.2
307,1048,0,North America,Finance,Finance & Accounting,Meets,Male,36,11,0,10,11,4.3,4.1,3.4,0.0331,1,1,1,1,4.8,3.1,2.3
308,333,0,Latin America,Commercial,Medical Affairs,Meets,Female,34,13,1,5,8,0.0,2.7,3.2,0.0422,1,0,0,0,3.1,3.7,1.7
309,779,1,Middle East & Africa,HR,IT & Digital,Meets,Male,40,6,0,12,31,3.2,4.2,2.7,0.0383,1,1,1,1,2.0,4.0,3.2
310,71,0,Middle East & Africa,R&D,Market Access,Meets,Female,42,13,0,11,14,4.3,2.8,2.5,0.0977,1,1,1,1,4.3,3.7,1.0
311,153,0,North America,R&D,Human Resources,Exceeds,Female,42,6,0,8,22,3.9,3.1,2.1,0.1648,1,1,1,1,3.8,2.3,2.6
312,422,0,Asia Pacific,Manufacturing,Sales,Below,Female,42,29,0,9,13,3.9,3.6,2.8,0.0,1,1,1,1,2.8,2.9,2.3
313,952,0,Europe,Finance,Regulatory Affairs,Meets,Female,31,12,1,8,33,0.0,2.8,2.3,0.0331,1,1,1,1,3.7,3.7,2.0
314,640,0,North America,Digital,Regulatory Affairs,Meets,Female,32,23,1,5,9,0.0,5.0,1.0,0.0853,1,1,1,1,3.2,4.3,2.1
315,871,0,Europe,HR,Communications,Meets,Female,40,28,0,6,12,4.5,2.3,3.3,0.0383,1,0,0,0,4.4,2.8,2.3
316,456,0,Europe,Manufacturing,Supply Chain,Meets,Female,44,10,0,9,10,4.1,3.8,2.8,0.0348,1,1,1,1,4.3,4.3,3.8
317,93,0,Asia Pacific,R&D,Supply Chain,Exceeds,Male,40,8,0,6,16,3.9,2.7,1.0,0.1648,1,0,0,0,5.0,3.2,2.6
318,514,0,Europe,Manufacturing,Marketing,Meets,Male,28,5,1,8,9,0.0,3.9,1.7,0.0348,1,1,1,1,3.6,2.4,2.5
319,764,0,Europe,HR,Clinical Operations,Far Below,Female,41,8,0,12,15,4.6,3.3,1.6,0.0,1,1,1,1,3.2,2.8,2.1
320,891,0,Asia Pacific,Finance,IT & Digital,Below,Male,29,18,0,9,11,3.3,3.9,1.2,0.0,1,1,1,1,3.4,4.0,2.0
321,1016,0,Europe,Finance,Finance & Accounting,Meets,Female,42,8,0,7,9,4.1,2.2,3.1,0.0331,1,1,1,1,5.0,3.8,3.8
322,241,0,Europe,Commercial,IT & Digital,Meets,Female,35,6,0,5,19,3.9,3.2,3.2,0.0422,1,1,1,1,5.0,2.4,1.6
323,833,0,Europe,HR,Data Science,Below,Male,40,22,0,12,27,3.7,2.8,2.4,0.0,1,1,1,1,2.8,1.1,1.9
324,289,0,North America,Commercial,Pharmacovigilance,Below,Female,51,19,0,12,26,4.2,2.4,2.7,0.0,1,1,1,1,2.2,3.7,3.8
325,317,0,North America,Commercial,Market Access,Meets,Female,36,4,1,12,15,0.0,2.7,4.5,0.0422,1,1,1,1,3.4,4.1,2.1
326,309,0,North America,Commercial,Clinical Operations,Meets,Female,33,25,0,7,19,4.1,2.8,2.2,0.0422,0,0,0,0,3.2,5.0,2.5
327,414,0,Asia Pacific,Manufacturing,Regulatory Affairs,Below,Female,35,26,0,6,14,4.0,3.2,4.5,0.0,1,1,1,1,3.7,2.9,4.4
328,74,0,Middle East & Africa,R&D,Quality Assurance,Meets,Female,29,11,0,5,19,3.1,2.7,2.2,0.0977,1,1,1,1,2.9,3.2,2.1
329,902,0,Europe,Finance,Supply Chain,Meets,Female,32,10,0,6,24,3.8,2.1,2.1,0.0331,1,1,1,1,4.5,2.4,2.3
330,427,0,Europe,Manufacturing,Pharmacovigilance,Exceeds,Female,44,20,0,5,15,2.0,3.9,2.7,0.0616,1,1,1,1,3.5,3.4,3.6
331,33,0,Asia Pacific,R&D,Market Access,Meets,Male,28,4,0,7,24,3.8,3.0,3.8,0.0977,1,1,1,1,5.0,3.1,2.8
332,929,1,Europe,Finance,IT & Digital,Meets,Male,34,4,1,12,23,0.0,2.7,3.2,0.0331,1,1,1,1,2.3,4.2,2.9
333,702,0,North America,HR,Communications,Meets,Male,39,15,0,11,15,4.4,3.0,2.3,0.0383,1,1,1,1,3.1,4.1,2.1
334,884,0,Middle East & Africa,Finance,Communications,Far Below,Male,36,31,0,10,12,2.1,3.2,2.5,0.0,1,1,1,1,3.5,5.0,3.4
335,941,0,Latin America,Finance,Communications,Meets,Male,46,8,0,7,12,3.1,1.6,2.3,0.0331,1,1,1,1,3.1,3.4,2.9
336,941,0,Europe,Finance,IT & Digital,Below,Female,37,15,1,9,24,0.0,1.0,3.9,0.0,1,1,1,1,4.8,2.4,4.0
337,637,0,North America,Digital,Medical Affairs,Meets,Female,36,15,0,12,18,3.7,4.7,2.2,0.0853,1,1,1,1,3.8,2.9,3.0
338,791,0,Latin America,HR,Medical Affairs,Meets,Female,39,7,0,6,10,2.8,3.0,3.3,0.0383,1,1,1,1,3.7,4.2,3.5
339,398,0,Middle East & Africa,Manufacturing,Supply Chain,Far Below,Female,40,14,0,9,22,3.0,3.2,3.8,0.0,1,1,1,1,3.3,3.0,4.6
340,479,0,Latin America,Manufacturing,Clinical Operations,Meets,Male,38,18,0,10,20,4.0,4.0,2.9,0.0348,1,1,1,1,3.3,3.9,2.0
341,69,0,North America,R&D,Market Access,Meets,Male,38,14,0,7,12,2.6,2.2,3.9,0.0977,1,1,1,1,4.5,3.8,2.1
342,505,0,Latin America,Manufacturing,IT & Digital,Meets,Female,28,5,1,11,23,0.0,2.1,3.9,0.0348,1,0,0,0,3.7,2.5,3.5
343,269,0,Asia Pacific,Commercial,Pharmacovigilance,Meets,Male,31,5,0,5,10,2.8,3.4,1.5,0.0422,1,1,1,1,2.8,2.4,1.6
344,1005,1,Latin America,Finance,Regulatory Affairs,Meets,Female,41,12,0,5,44,3.7,3.4,3.6,0.0331,1,1,1,1,2.9,3.9,3.7
345,510,0,Europe,Manufacturing,Communications,Exceeds,Male,44,7,0,10,12,3.7,2.9,4.5,0.0616,1,1,1,1,3.6,4.3,3.0
346,152,0,Europe,R&D,Clinical Operations,Meets,Male,46,13,0,11,14,3.0,3.2,3.7,0.0977,1,0,0,0,2.5,3.1,2.0
347,74,1,Asia Pacific,R&D,Supply Chain,Meets,Male,29,15,0,11,28,2.5,3.6,4.6,0.0977,1,1,1,1,3.2,2.3,4.3
348,231,0,North America,Commercial,Marketing,Below,Female,33,14,0,10,28,2.8,1.0,2.6,0.0,1,1,1,1,4.4,1.8,2.9
349,132,0,Europe,R&D,IT & Digital,Far Below,Female,47,11,1,5,12,0.0,2.7,2.6,0.0,0,0,0,0,3.9,1.1,2.9
350,549,0,Middle East & Africa,Digital,Data Science,Meets,Female,36,5,1,6,13,0.0,3.0,1.0,0.0853,1,1,1,1,2.0,2.5,1.9
351,976,0,Europe,Finance,Clinical Operations,Meets,Female,42,11,0,9,18,4.1,1.0,2.5,0.0331,1,1,1,1,3.1,2.2,2.4
352,972,0,Europe,Finance,IT & Digital,Meets,Female,55,13,0,8,14,3.6,2.7,2.6,0.0331,1,1,0,0,4.2,4.0,3.2
353,1011,0,North America,Finance,Sales,Meets,Female,44,17,0,10,18,2.7,2.8,4.3,0.0331,1,0,0,0,1.8,3.1,5.0
